article_id	verdict	hypothesis	review_basis
265255c40f8b53a771c49f2d3fc73d21	K	T1b	fishers rally to protect lake fisheries
cac132bf1f3e935bcb7eb18d0c6724e8	K	T1b	invasive fish threatens lake ecosystem
3ce9057a023ccca92ddfac8d0f965bed	D	-	biogas facility
8206f9f8294eb8f842755905e0a15e82	K	T1b	solar project to affect 800 fishers
87d3f9d39800035f9cf39764a15df2d0	D	-	diplomatic visit
2400751e7e95a5318ab926774fcf764f	K	T4	fishers feel excluded from lake programme
55a782a9258a525247cec03b2cae819e	D	-	recipe feature
ad4f5fd025ab8caa576b26b1a620744b	K	T3	coop-led Kadiwa outlets
19c365ed5f146abf6d9467b73a0a3bbe	K	T3	ECQ ayuda approved
73680f791bdb959a418f147603e9d181	K	T3	P3.78B ayuda approved
6ed546a7a95bf99fe6d756e84f1017da	K	T8	attacks on farmers in land dispute
abe7ba3127323b29524509ed2349b0cd	K	T3	pantry programme supplying free vegetables
815efb69ab8e006c3e6c14685f90ce38	D	-	aspirational fish supply plan
77a134b49515d0a9596b814c20e4e42f	K	T2	student nutrition programme in Laguna town
92a5ac4358706bb55152262c3a2c48e2	D	-	political pledge
bc7dfb267ac72f2b500cf9df03dedbef	K	T1b	alien fish species warning
2c171097fda4dbc5b2654bcf1751ea2c	K	T3	100 sacks of rice donated to storm victims
d2dbc935858b0e742e869716da29b147	K	T1b	2 tons of tilapia lost to fish kill
5008ca5a560ece3122f8a51a74ad6752	K	T4	fishing communities seek jobs and profit share
ca0498581e17d1a8b7eda3e3b2456385	K	T3	cash and rice aid for the poor
7618292dedf7da86eb77ccc43fb9f267	K	T1b	fisherfolk back reclamation probe
3f4d87b4f0c7e6af17a21f67e9ad148a	K	T1b	LLDA probes fish kill
6ef55b2c931510bfe79172ab0886e02c	K	T4	fishers face displacement and livelihood loss
aa38fa3726de72b960b360c8495ccd51	D	-	machinery distribution, capacity building
3465d7071487d4d4c35ef65526001f04	K	T2	nutribun programme bridging nutrition gap
3cb4c24ba67c528db41e20316703c3a1	D	-	aspirational fish supply plan
699dd2815d4b14daf02b25c5c9eed992	K	T1b	fishers lose lake share to developers
bafe48545c15aa2b1d76db4ecaa50f0c	K	T1b	fish pen area limits exceeded, COA finding
a5c88094f5b43243eb16998a0daa2dbf	D	-	rice variety research hub
44f4ada518a65dc435ee696f5ef3ea14	K	T1b	fish kill traced to algae
deb47ab01c33fde3596b4f693c3918ba	K	T1b	BFAR response to invasive fish
0c30ff0953d4ed1ea670b8a9f27807e2	K	T1b	fish pen owners lose P115M to typhoon
3da0b1d9e58c308eeacaf60f71aa9cc4	K	T1b	fish kill losses reach P1M
28e1896dd696080ca2ad7672b126fd49	D	-	routine cropping schedule
40b1146bfd3af16472e010bfe2eadb5b	K	T1b	ASF spreads to three Laguna LGUs
6237edaee3d8fadc5e8b3d3d749b2f9e	D	-	digitalisation, capacity building
4435ff20e2814c9ccdf0d9456a1cf280	K	T3	P2.7B ECQ ayuda
9ffc48b2792032655e61bc88f5488ef0	D	-	aspirational fish production resolution
808d6b90e843dd44629c21d8e683ac84	D	-	bridge construction
6c9305816ecf4f717e4a6a841f363275	K	T1b	rising sea temperatures affect fishermen
9cf5e62b859e281f53d87fb5eb634473	D	-	opinion column
bd3b767787631b99b86cdcee075f65bf	D	-	flood rescue human interest
98c2d80fc02c507cfca44ec470f1b171	D	-	electrocution fatality
6b98b404da304a106eee407ec9c24f67	D	-	landslide casualties
c578bc08e976678703581187b0d7153d	D	-	landslide fatalities
179d85bd65277e4c02ca76b1d6fd8226	K	T3	cash aid to landslide victims
af8200336d36136f5756b6e5fceb575e	D	-	advertising trade source, corporate CSR
cce2a33b43dbe117070c61cfa72c7824	D	-	bare calamity declaration
6c70578c0392ddd3c26436b1e38e9f85	D	-	agroforestry feature
e63aa4e9209815f251e3a1b2d0add705	D	-	travel blog farm visit
b9c3613eb55e4b7f0b825799af03fc32	D	-	weather bulletin
92afbfd5c9e34d6946184038eb9a70de	D	-	landslide rescue
5ec4381e7f05d53b1c69f04f7bdb096f	D	-	weather bulletin
69cd2fca491f09ce7a49fd44ef4ea24f	D	-	school repair advocacy
582d3a788ebb2b47e4010a6f833ae8fc	D	-	weather bulletin
046d89aeecb4842a3882af2d5f162a9b	D	-	weather bulletin
41f11ecdf4c3d2bb21841e4d88abbe78	D	-	national price outlook, Lopez surname mistag
d2bd6f05bf49ac464eeebf8e0918b028	D	-	national quarantine policy, Lopez surname mistag
d5eaea5308118476f11887f5b481cf9a	D	-	national aid modality debate, Lopez surname mistag
6685ce199eee22acb84e72867125c046	D	-	flood human-interest item
2de8521ba83179c7753f6bd3a8a3ae65	D	-	national partnership signing
36db81b5df5f9257b97aadd8958163c3	D	-	legacy project column
acf1718b25d1b60e119096bc410bfd0b	D	-	road damage, no food-transport link
5188782e3930a0cb6752fd2224325d9b	D	-	facility turnover, capacity building
43e805d86f415760bf13358680eb8d4c	K	T7	hundreds evacuated due to flooding
a3529b850cfc01090c4dd23b394d4887	K	T7	15,600 evacuated due to storm
da85f6f576032cfca769ad3774b9083d	K	T5	trucks stranded on flooded highway, goods transport halted
35d5256d7899d922a5d1af5dc02bce97	K	T7	610 families pre-emptively evacuated
141f73d2fd48ef12df6f7ae6cc85cd79	D	-	class suspension
1790d2cee7efc277e9f43a895f9332b1	K	T7	584 families evacuated in Lucena
5fd35f85c25908df31c2cfebee33a152	K	T7	5,936 residents evacuated
4653ff6774bea24e6abb3dc0518c6dbb	D	-	bare calamity declaration
abdfff33636ffcd3c63b157c55e129f9	K	T7	2,200 families evacuated
80ab07034270330c9d7308cd62a92862	K	T7	Paeng displaces thousands of families region-wide
c82f456eec3a1f7a51b3d2f6fc498e56	D	-	bare calamity declaration
976da5670731b5ca38c60fddc9eaf9d7	K	T6	P140M crops and fisheries destroyed
c6464904e810d8319fc439b235789aa2	D	-	sea trip suspension
c9fe5dbfe9050ee64c8e79e5dbe8db94	K	T1b	illegal fishing and mangrove destruction
27102cb8ddc03888971d78f472026955	K	T1	rice crisis and coconut farmer demands
d0672025859979c7f818498edbc7dae3	D	-	typhoon fatalities
3f86ff5ea488589a78a220d49b77a584	D	-	typhoon fatalities
9c4b10412bf1c803a39a6baaf16d5063	D	-	missing fishermen
fc02ef21772adf6b51a348503db63c1a	K	T7	monsoon affects over 1,000 families region-wide
0f123ee923399ae75b581e9cc3287c6d	K	T7	4,525 families affected region-wide
11c1203486e4ebc29d3ef54bcbb33ca6	K	T3	rice distribution in Lucena
45f50df8de686840b3a4144674ee9e50	D	-	scholarship cash aid
97e9a3d22018cad655b765dac44b6e18	K	T3	rice and aid programme rollout in Lucena
48608e238ac5e3399cf056adabcfd698	D	-	extension advisory from the Laguna/Rizal PCA offices, Lucena is only the dateline
c0c4e88766da799dc95cdb53c51af56b	D	-	national peasant organisation, Lucena is only the dateline
a6e209be364c396040e6ff674430a68f	K	T3	P5.49M farm machinery to agrarian reform beneficiaries region-wide
6d105f8445190e7fb9c73e21e7365c2d	K	T7	70 families evacuated in Taytay
06f6638dba74a55b218ae68c0254aad3	K	T7	3,640 families affected across three provinces
2cab0515a38b55695736a57949492333	D	-	class suspension
55315a62e75e294130d2f9a1e236b239	K	T7	100,020 families affected region-wide
8ce58d6b6ae30dd254e5570bae3de548	K	T7	96 families flee flooding in Lian
d72f8a5a86eed0f5dd5a7bfad6697500	K	T7	2,947 families displaced region-wide
08caf85891e84c419030b82a278f1800	D	-	farm feature profile
2bf7e713ea81f983952bb6e2f9e9b554	K	T3	Kadiwa outlet opens in Lucena
d56a91c235ede2a02ba4841d2a18357f	D	-	corporate CSR dryer donation
16f0ec09a0fdb4686c25e2496bd07199	K	T3	rice aid to 52,000 beneficiaries
d4936a2b6f3bbfde9a4d616055574b8c	D	-	farmer training, capacity building
0b13746905f54104b449d1282fc93657	D	-	landslide fatalities
8f0506e480d8a2b0804b4007c7fde871	D	-	fishing enforcement
ba7185b2d3c0bf305694c7a0e67d7dbb	D	-	motorcycle club event
14065cd0d5c52e909f1345f529f73441	K	T4	TUPAD cash assistance to 408 residents
967ebd2f3da8e9aa6011e485347d01f7	D	-	non-news source, aquaculture feature
98562c4af432664804f3946899eaa1cf	D	-	flood susceptibility map
c6c711ba4893f540e775e2a3299258b5	D	-	maritime rescue
7f512cfc0b9849ceede05e18a1e128a8	K	T3	1,600 food packs to typhoon victims
573fe751475f38c06daeda95ac466002	D	-	weather bulletin
64e007cf7a2b8962c85570c3ca29a051	K	T8	agrarian reform claims contested
5ea2806e9eb1febbb46f2105ab1d5ba9	D	-	class suspension
9ef04359b633ea5e186f20f02cdd3e90	D	-	irrigation capacity building
27f0c0c69692df78f81a89e07b5053c2	D	-	weak source, corporate CSR
89bf8c3a898437a5d6a083ee78ae85f7	K	T4	livelihood boats for fisherfolk
573833b810d509048f464a787ae085f5	K	T5	non-operational fish port
a51fe98883cb623f38db4bb1c90329a9	D	-	wildlife conservation
b799e5e9ae8341873342f55b4caa82fd	K	T3	2,318 typhoon-affected farmers receive aid
5a23406e1537846d3414e07323e2c5b8	D	-	wildlife rescue
2765535d76fb83845aa574d1b61167bc	D	-	foreign outlet, national maritime issue
e56036330ca8406c6a56371cc310b3c9	D	-	road closure
7fe749757a1f3270e82ac9b15a955f86	D	-	national opinion column
d80db681463a9f25cf2ff1def6f9e053	D	-	national opinion column
a991ff062aa1e66e7e53d1716a71ca2f	D	-	national opinion column
59913f16b134ac1a6e9f9227b2b9e1c4	D	-	weather warning
98b280a1601b10f906c9f0757f002ac6	D	-	flooding and road collapse, no food or displacement content
462f66b4cad7adbe4b185ec26b2452b2	D	-	political commentary
c380ec5cdc1be6c273ddfead860ff2f5	D	-	national opinion column
7ca18c2cbfd9f7c7fa186ba9a5f0ea4e	D	-	West Philippine Sea dispute
c77e9b9591cdd2ec086cad74eafb4b33	D	-	West Philippine Sea dispute
a7712a25a765cacb9cd612f9d66fa0e4	D	-	Palawan farm, wrong region
5ca870813503cb4a639864eacfd4377c	D	-	dam consultation process
bbc05cb46e9dc44dacf9ac8d00e54554	D	-	national fish importation, Quezon City name collision
9035ef29e2d669e7e51bc568a1ca2ead	D	-	national opinion column
ffa8d1491edafd2e8198e9f6dc4bb476	K	T3	3,000 sacks of rice donated to typhoon victims
c6b002362a2ee3bb922a8709d5248f3d	D	-	congressional hoarding probe
2c2f3d328a4c7aaee2dd9d1da506170d	D	-	national opinion column
61639af8768f0cd27500b43aa3bac509	D	-	Visayas nutrition plan, wrong region
de3d498131b2089aba60703261912e05	D	-	maritime territorial dispute
63e1c80337f0c7ae79ba9b61f902cd5d	D	-	flood-control masterplan politics
ee1595b89289a5237defea4dcb9114e0	D	-	corporate CSR report
3a2eb159ad569240f561a4443a8ad1f6	D	-	maritime territorial dispute
e892a67349424fb583db4c2bad86b8c2	D	-	national opinion column
e9d4ec71804c865112bb99068677ed0e	D	-	seaport and class suspensions, no food link
d62f79827c023464d086153c9ecdd198	D	-	corporate sales convention
54bc78d63173536d15cfc443097be113	D	-	rural electrification feature
8c32f0fc18228a002a1d1415b9686c66	D	-	medical mission
2c981c9120b9d78aeb1d86807cb47ed8	K	T8	farmers sustain land rights struggle
43486a8e1626b0e56d74bb8bfc9e2675	D	-	farmer feature profile
ef15b6c20d12bf17a6d8d0f3db3ed98a	K	T1b	province regains ASF-free status
e55bf05d271cd19454c08febb98d007c	D	-	precision farming, capacity building
cad52d40b10883e842dcf99abd4ccde1	D	-	hatchery capacity building
6fde897887037bfb323bd1ed15ac79da	D	-	flooding and landslides, no food or displacement content
53489726baec4643b436b2f3aaa331ef	D	-	produce delivery logistics note
756bcd290f8d40304f96a5f7b521e584	K	T6	pest attack on coconut sector
dc96db067d1a90ea264a7585849560d6	D	-	fishing enforcement
d86c4d4121ded648eb0535b42af1bca1	D	-	homicide
e8b9e49f71c10e6465ba9f9b9ff4cc5d	D	-	corporate sourcing arrangement
3d3ffccd0f4f49623fa54c16ec3cebbd	D	-	farmer training, capacity building
1e6c394cb3f58f287a0d7c5af5218285	D	-	land title awards, no insecurity condition
3b29a53fc8dfbcc3d6d7861d30922e9f	D	-	bare calamity declaration
9e86514b724ef33f14c3f617e66d1b38	K	T7	22,000 evacuated by tropical storm
a31b7ee93ac7791138707be362c0be11	D	-	flood fatality
d2658723ef82ff538cd1190d45e55582	D	-	climate forum
0ac895dc4935befdf065b611250db196	D	-	seed distribution technology
4f580fd3ab62dd52dd9baaf7ba2af2d3	K	T4	P5,000 cash aid to farmers
003b4993f623995c6ce78f44105f9b7c	D	-	road project
7bfe9cbcc5006d480ddce4265a4d51b8	D	-	seedling sourcing advisory
5748b974b3d1ab695aec0b90e17987e0	D	-	homicide
65dd352d349052fa7fe04490f67c3bdf	D	-	irrigation capacity building
6b55b8d2f3bebccee270ecf13cab383f	K	T4	festival as lifeline for struggling coconut farmers
0aff2c38ec98f97dff850e549000f52a	D	-	organic agriculture promotion
63223abfe3030232c9578a4ac9ee31b2	K	T1b	province declared ASF-free
8321d5b1d769c2d21a9dc76710195b78	D	-	electrocution fatality
63a86a1f154e94c086385d91a67c7d48	K	T4	farmers lament neglect
4d1730a4c4f8e850232663e218377c45	K	T1b	seven towns log ASF cases
3c713f173322b61f40992e0d5288dbdd	D	-	jail livelihood training
1565ff7d8952d3c125e0708b18948d0a	K	T6	coconut farmers struggling for climate resilience
26115e770d580bf8a45733a48b993067	D	-	bare calamity declaration
ff4b27c1eb4a6678666c59b98e03b3f7	K	T7	9,000 families evacuated
f78e5f6dd190c3d76697df36ed63922c	D	-	landslide fatalities
c3bc52f1508dcfcfbc80541eb2aa7c48	D	-	animal attack fatality
b784ab04a1be1311cac069d1e943cff0	K	T3	subsidised P29/kg rice to 1,000 residents
ef8714faddd832b3f736d010c4634faa	K	T6	land conversion threat to farmland
903e8f9a1d788d5c40efa4400adfa841	D	-	aspirational support programme
3488276555e964b0c281afb8b86462a0	D	-	anti-drug coastal partnership
b97f872763c6dc4eab1c8edaf553ee89	D	-	festival feature
38f59594613d0e127ae2d25170a58c11	D	-	farm input distribution, capacity building
c1c65f7ccc314383056dc9c8a017d9d6	D	-	homicide
6f5dc19be37b7539b75f233def854f2d	K	T6	farmers skip rice planting over El Nino
4d35bc27d17315842825857667dc55b1	D	-	electrocution fatality
6f6373464a838f3e08fbc955f66d4b14	K	T6	P186.5M damage to crops
10def543bfa2d7e7c857d23032f946ef	D	-	homicide
e25c803a05598c03528f090ec7f1cc47	K	T6	moratorium sought on rice field reclassification
28f5100722dee2149c77811d54af8830	D	-	maritime rescue
9a4e8a2f594067602de2bcc770c12801	D	-	irrigation capacity building
0f97934162d68a0d27009f28be42084c	D	-	drowning fatality
3e7b240a28d629910c1f8dbcd6370ca6	K	T6	farmers fear losing land
fadd17d5a7f6ef803c6635d1863148a5	D	-	coco levy politics
278e20b274ff5c1f3d2c12d01a19913c	D	-	bare calamity declaration
e1d4bb7946312e88b9e1a814dd01664a	D	-	farmers market feature
8ffa3c91b6a6fe2b8b66540b3eaf4247	D	-	organic farming capacity building
9040f06b145c8c57d8021dfc9b9d15dd	K	T1b	fishing no longer viable as local livelihood
d8c241c315855282993b6cec24c479e9	D	-	landslide fatalities
7f5cb0efde30d563dcea8d31d749bae4	D	-	political feud column
8d7e38f0844be2f8859dc8239fdbe4c8	K	T3	subsidised P29/kg rice at city market
b4ccf227a5087627982e3f8fe397e22e	K	T3	rice programme as lifeline for vulnerable sector
59bd5e0aa17e373e413c9ff75c917b12	K	T3	Christmas food pack distribution
b36de281508c349a7d10e09c8887f99f	D	-	programme award
aff01f2d249e73483002f17ee67c4546	K	T3	Kadiwa store offering cheap vegetables
8cd95cf14b8cfd4364a6098b3fbc5018	D	-	land title awards, no insecurity condition
8fef1354b83a48ac9c81caf4a1e2893e	K	T3	P20 per kilo rice available
c912997f78cfafb3bbe4e3986e3ca119	D	-	election rule on ayuda
90bbc75ecef3c1953e9fe1eaeb916cbd	D	-	nutrition month contest
2697ccaa0d5860e41b6d9e694425ccd3	D	-	editorial column
5e5e4a86e868b44197b7e12217962b8b	D	-	maritime rescue
b326983a33eed7945f0baaf2dff9660e	D	-	nationwide cash-aid programme illustrated with Muntinlupa (NCR), Binangonan is a geocoder false positive
ebd2353634ac4358a36c6745dc845320	D	-	class suspension
365e96bc414302bfa7c532d66e1e8cd9	D	-	government office closure
e33ef6d2d3f1eeaeb672ee66093671d2	D	-	flood human-interest item
b1a00ef2d829f9fe7ebdb3fc18a37fda	K	T3	Kadiwa store opens
a66b210d79e33251daceb82cf4127fa9	K	T2	partnership against malnutrition
f04b0b0f916cd70bca715d3be4e2c0fe	K	T1	vegetable prices rise at market
1d2f443b6e57635be8a216f280cb51fa	D	-	bare calamity declaration
58a866060da3645f154014c658095ba0	D	-	flood drownings
d60d90e2391dbaa270205c5fae946c2a	D	-	event announcement
afbf2a8e5928717f3ea253ac79939b0d	K	T4	fishing gear provided to 3,000 fisher-families
e93da5f08fabf782f8dbdb77e8f072dd	K	T4	fisherfolk hit by fuel prices receive aid
cfd0eb84a9833c7a37e51c0e484048db	K	T1b	fish kill probe
511d346f6e47afe3edfed6be2cae7d5c	K	T3	community pantry bartering food
d4659c5a94c2123ab780dfc022a6e245	K	T1b	fisherfolk appeal for help after fish kill
e7cd5ceacc0b4ac95724be6e9c28c015	K	T1b	ASF status declaration
62c74331d3354978fbcc24e33ad7450e	D	-	political fact-check
3807eab1f1ec664e883ba901138a3ceb	D	-	Quezon City avenue, Rodriguez name collision
6b4224161d60ad3d9967b80db460c879	D	-	dumpsite collapse probe
a79e0f32bd3697bd7f383a48226c435e	D	-	rockslide fatalities
0c3241b2340b8bfb846069181c8c116e	K	T7	residents rescued to evacuation centre
d0ec0435b6db0221e8319b68fbb50c5a	D	-	author surname collision, no CALABARZON tie
96545f864904e6a88578c3b3dd0c3c86	D	-	celebrity relief distribution
38d31aa05893d1a46592398810770da4	K	T3	hot meals and food packs to typhoon victims
a6833246fb058cc9ebc1400d34bcd796	D	-	flood-control project report
d4ead8c1dbf112041e5b0f10763c6937	D	-	blood donation drive
cbc4742cfb9a6f03d836cf831f94c887	K	T3	12,000 monsoon-affected individuals receive aid
b3d6eff0bf42b14d4a47f305aca4ae79	D	-	fact-check item
f5a0062b45fd348bf40597ba4154d164	K	T7	residents sleeping by roadside after flood
48682b5f14f70002b86c55190dd0dcd4	D	-	non-news source
665a2129a35b6003b85304dfab82b048	D	-	flash flood fatalities
4b3669bdbdd0922b7fd01f5e369e75ae	D	-	corporate community service
24c69dce924a431a47debfa1c13a746d	D	-	farmer feature profile
941cd3a254fff0519eecafda59ddddc9	D	-	flash flood fatalities
1287cfb55b377c762a7c1cd5937da014	D	-	shooting fatality
bfaf33e22b1948bd9c8c77370f80037b	D	-	celebrity relief distribution
2391b4d56d714997117dc88149ce8af9	D	-	celebrity relief distribution
0b338747440c7b00c7e33ecd2c804c33	D	-	celebrity relief distribution
42c45cbd05a562b3a7f5489065ec72ab	D	-	food culture feature
1bd956822e9bc3609050366527c53715	K	T4	alternative livelihood for fisherfolk
97350a361c1b4a9ff707a0c70c074f96	D	-	prison escape
55b2a6bde24c8a69e2a2b1e7b372258a	D	-	class suspension
1335e912d2a612c80edaf101e3be605a	K	T1	residents forced to eat salt out of hunger
CBMizwFBVV95cUxOMm1CbVFEMVBnOUNzQ19YRnM3dlR2VUdOTVd3czN4UC01S21zakdpVG1SUDE5OG9rbEpkTE5qUU9QbXFFWFlfSGhfODdzVWdnM1Vkam9FR2RkSzZEcE1ncm9pU29iMFFYOEExakMyZDZlTEdoTmxqNzVrZ0ZZcHJpOXRpS0lRWmw3NzJnZHJzUW5jSDN5dldVRU5ZN1YteHlFQTcwdHJ0UWVXeTJjcDF2cGFsanZSWmsxeV9fZTlxSk81b1RRUTI2eUI1Zm9BdU0	D	-	flooding, no displacement or food content
d05d01dce952a67e1fdbd4e7bf46311f	D	-	watershed protection legislation
e078532ebcb2ff0665d7b1a1a7998db5	D	-	art fundraising feature
ff5f45fa750f5b9e5738a62e34deda81	D	-	flash flood fatalities
f1133d55cad536b49824e8960abcbef3	D	-	flash flood fatalities
a467873bcb61c63b13707caf9848b272	D	-	opinion column
763f486bafcbfb84129f550f73bdc656	D	-	Manila charity show
78bea080112bce46b88b197edf931b2e	D	-	landslide fatality
2dc0215abc971a0dca40d59f23b05d2f	D	-	budget utilisation report
46f7a45670c354ed37150defcf05fc4f	D	-	Metro Manila urban farming
927a933014a453c374bf3db9d912eb9d	D	-	bare calamity declaration
bbf5b7edcdbc187a834c1aaefd84d082	D	-	Indonesian budget politics
20844ea6a56b1673863532b29e83fe8d	D	-	Indonesian rice export
082b78577733eaeb260f224a7ebb4af8	D	-	Indonesian rice export
616be8d5b1f6ee64d591124d5ea5a3a9	D	-	Indonesian rice export
4693d6830efd88b03632a697f60d0a32	D	-	Dapitan heritage feature, Rizal name collision
8cddb21dc6ecbb1dd409c054706840d5	D	-	celebrity flood item
a462133d0094fac2cf529b9fb7cf0b32	D	-	flood-control infrastructure
b956fcd087b96c87bd4ac01ecf8e6c3d	D	-	burial cost appeal, not food related
3ccb0540bde0199e82f99d4fa604b48d	K	T1	residents forced to eat salt out of hunger
2504d9a543b4d692957f7c25c8f2636f	D	-	farm business feature
6086f8a25fde92fb24e3c27ab65b9771	K	T3	deaths during ayuda distribution prompt reform
52c81fcc11679932b3748628962fd95e	D	-	frontliner vegetable donation
37e15e4a482688861697cedc581741ea	D	-	travel feature
039bdc7daaa03deca8107e24efbe6c0f	D	-	flooding, no displacement or food content
10bcf61ed88da288df620ec3698dec33	D	-	rice paddy art feature
3ae54539dc9c63a2e332cd45cf06d131	K	T2	supplementary food and multivitamins to farmers
e76bd934763e8088af8d3aac0de88fef	K	T6	solar plant to replace rice lands
36e44a794650e4294cd4546264666ff6	D	-	food hub capacity building
16a683ac1bac8a7f8763fa46179acd09	D	-	landslide fatality
10773c8a38c239f82f58b096dc441b50	D	-	agribusiness feature
b73db9fe53dcf438e4b3c6e828efb49f	K	T1	waste pickers fighting starvation under lockdown
7a94de4bb5680bcffcd8359830d5097e	K	T4	fisherfolk hit by fuel price hike receive aid
213451bfc0e4072b2e1c4e24450a37e4	D	-	farmer training
f047a0249a025b23a11671a04e47bc2c	D	-	flood fatality
5a0e18148f54a136d4dd4d322b4e08da	K	T3	subsidised rice reaching communities
506df25890b55482629842f989818442	D	-	national-scope driver, outside the CALABARZON province/city scope
18316abc21c251bdfbbf8e771c4562b6	D	-	national-scope driver, outside the CALABARZON province/city scope
3a1cf44da7294cb55beb17dd146451bc	D	-	national-scope driver, outside the CALABARZON province/city scope
4190985b62e9860134809a4695a482ef	D	-	national-scope driver, outside the CALABARZON province/city scope
0901fca8722f8f638ba5f20457b47267	K	T1b	fish kill in Taal Lake
6f875beffc5ddb0e4056ec309bb92aa0	K	T3	assistance to 12,000 distressed sugarcane farmers
7ef7c9bdbf4b70548b1e3d9f180b0b45	K	T3	ayuda distributed to Quezon residents
6406f6e7230342284b658ad1a8e74751	K	T3	anti-hunger and poverty drive in Quezon province
da30b0a0a31a5c1d8cd8b1b7f374ffaf	D	-	near-duplicate of the retained Batangas beach-cleanup-for-rice story
08af04d452dc13f08cf39b2defb89a2d	D	-	election administration ruling
1d7d220f920dddefd7560e1f6df597dd	D	-	corporate investment announcement
e8bff836e8acf2d25d297bd781d450c0	D	-	corporate investment announcement
3d912830bd00f5b8379dd50fe2552797	D	-	Nigerian Agricultural Insurance Corp, Naic name collision
d9304ddecb933d3c2ed9022fbcbe3672	D	-	Nigerian Agricultural Insurance Corp, Naic name collision
028c82e6afc9b2a667b6440750217a19	D	-	US insurance commissioners body, Naic name collision
e6aca6dab8af5e551ca1e56c91651ff6	D	-	Nigerian Agricultural Insurance Corp, Naic name collision
62558c0e5d579ac43a7ecc30cd64f225	D	-	corporate investment announcement
be3e814b9ac3195be42dcef8470cc722	D	-	scholarship assistance, not food
78de51a8d624918ffc23e3b3a65163cd	D	-	transport-sector cash aid, not food
a046bb87e9fc00b66cd936b7f6d062dd	D	-	animal welfare case
9a380d39835317d7ba6981edfd9acaae	D	-	aspirational fish price plan
d62c6e0607ec76e7a92adf43c4e6c1be	D	-	Laguna Madre, Texas, name collision
4ac42d99507ae91ad60d6853c2c9060e	D	-	Laguna Madre, Texas, name collision
24ae03d1e3387c46474875a4a64c6a6c	D	-	corporate CSR donation, weak source
9ab924552a96862fbf5846c0041d50e2	D	-	cooking programme, food culture
470f056a0425d88079d0c2aa395326bf	D	-	Laguna Beach, California, name collision
fde862bb82c576c0048592bdaea28055	D	-	Laguna Beach, California, name collision
9e15cb382ac954988070bfc85f014465	D	-	near-duplicate of the retained Laguna P20 rice rollout
bb9969ced99a7a279093b965c1eb720b	D	-	organic farming feature
86a6310b817190c7ee2eab80b8372d44	D	-	unverifiable date: ECQ-era content carrying a 2024 feed stamp
793855043c8f4239ec4c13f30ae0abc9	D	-	Laguna Beach, California food festival, name collision
077b1b3ffc4f9ef29e3db9de7e508c33	D	-	near-duplicate of the retained Laguna P2.7B ECQ ayuda story
7a3dfd3e2d16132bffcbeb25f6ff0cb9	D	-	land title awards, no insecurity condition
2ce4d42c5956bfcfb9ccc8f699e5750d	D	-	near-duplicate of the retained Rizal fuel-price aid story
f33523f7cd0a0aa0a05434d4d6ee8c5f	D	-	irrigation capacity building
2faf3bc947cf5ddc7d16069a88e56a4c	D	-	national-scope driver, outside the CALABARZON province/city scope
0677eb0b12c0043050e4d682f7aa0d20	D	-	national-scope driver, outside the CALABARZON province/city scope
8c6b23f4a7a4b2bf6a566fffee38c276	D	-	national-scope driver, outside the CALABARZON province/city scope
d2ea600c8a51c599c37b7e08b9268d8f	D	-	national-scope driver, outside the CALABARZON province/city scope
19464fa7e0eafecfbc7d49fdeb83e6b8	D	-	national-scope driver, outside the CALABARZON province/city scope
26d2decd17dd1c059dddd803e5a23bcd	D	-	national-scope driver, outside the CALABARZON province/city scope
85bba0a00b7616ac33051022f8aa97d9	D	-	national-scope driver, outside the CALABARZON province/city scope
20dc9333cfb541e9bd6d722d80ad98cf	D	-	national-scope driver, outside the CALABARZON province/city scope
cbd5126d6df00a7d50f553a5b33ee0e6	D	-	national-scope driver, outside the CALABARZON province/city scope
8945ed0de0125259d197198cc2a6bf49	D	-	national-scope driver, outside the CALABARZON province/city scope
d1c0074a375df67ad0cdf8c69d66b7d7	D	-	national-scope driver, outside the CALABARZON province/city scope
042a660a9ad81d48a26b35667bfc0309	D	-	national-scope driver, outside the CALABARZON province/city scope
58473759912644e664a0c2c477baf6ce	D	-	national-scope driver, outside the CALABARZON province/city scope
86a42fae868106ea9443a2907c2963a9	D	-	national-scope driver, outside the CALABARZON province/city scope
fe4e5dac66b1a62738a9834f3ae1449f	D	-	national-scope driver, outside the CALABARZON province/city scope
e31cb4c8cfc518c53524c36eec4a69be	D	-	national-scope driver, outside the CALABARZON province/city scope
7281c555bd11c508e0ec4e55ac6c1307	D	-	national-scope driver, outside the CALABARZON province/city scope
b6d6698a6fdfac161f92ab6a00c875bb	D	-	national-scope driver, outside the CALABARZON province/city scope
5c9f15f1863ffb8d0035985fc32f8602	D	-	national-scope driver, outside the CALABARZON province/city scope
e784b9f0bd40dd63858450da48dd6fa7	D	-	national-scope driver, outside the CALABARZON province/city scope
aa08fd2a9c8d851ebb435af9f221fb60	D	-	national-scope driver, outside the CALABARZON province/city scope
c054a76a333b4cbb28f522802ea22ff4	D	-	national-scope driver, outside the CALABARZON province/city scope
4c77b4279de6d8b1bd42880fc5a3feac	D	-	national-scope driver, outside the CALABARZON province/city scope
7dc826c2f9ded2f6887c082b3a3c43dd	D	-	national-scope driver, outside the CALABARZON province/city scope
84f511200a2b90fe4d7740413a416311	D	-	national-scope driver, outside the CALABARZON province/city scope
